Year,Month,Day,Hour,Minute,GHI,Wind Speed,Relative Humidity,Temperature,Pressure
2019,6,14,19,30,0,0.8,90.51,26.5,1013
2019,6,14,20,0,0,0.8,89.19,26.4,1013
2019,6,14,20,30,0,0.8,90.25,26.2,1013
2019,6,14,21,0,0,0.8,88.57,26.1,1014
2019,6,14,21,30,0,0.8,89.62,25.9,1014
2019,6,14,22,0,0,0.7,88.67,25.7,1014
2019,6,14,22,30,0,0.6,89.72,25.5,1014
2019,6,14,23,0,0,0.6,90.15,25.2,1014
2019,6,14,23,30,0,0.6,91.23,25,1014
2019,6,15,0,0,0,0.6,90.81,24.8,1014
2019,6,15,0,30,0,0.5,91.89,24.6,1014
2019,6,15,1,0,0,0.5,91.37,24.4,1014
2019,6,15,1,30,0,0.5,91.83,24.3,1013
2019,6,15,2,0,0,0.5,90.86,24.2,1013
2019,6,15,2,30,0,0.6,91.4,24.1,1013
2019,6,15,3,0,0,0.6,90.17,24.1,1013
2019,6,15,3,30,0,0.6,90.71,24,1013
2019,6,15,4,0,0,0.6,91.48,23.9,1013
2019,6,15,4,30,0,0.6,92.12,23.8,1014
2019,6,15,5,0,0,0.6,94.15,23.7,1014
2019,6,15,5,30,8,0.6,93.03,23.9,1014
2019,6,15,6,0,30,0.7,95.13,24,1014
2019,6,15,6,30,62,0.7,92.33,24.5,1014
2019,6,15,7,0,119,0.7,93.05,25,1014
2019,6,15,7,30,160,0.7,88.23,25.9,1014
2019,6,15,8,0,218,0.8,87.33,26.8,1014
2019,6,15,8,30,281,0.8,83.35,27.6,1014
2019,6,15,9,0,372,0.9,79.81,28.4,1014
2019,6,15,9,30,400,0.8,77.09,29,1014
2019,6,15,10,0,458,0.8,72.82,29.5,1014
2019,6,15,10,30,581,0.8,71.17,29.9,1014
2019,6,15,11,0,578,0.7,68.25,30.3,1013
2019,6,15,11,30,644,0.7,67.48,30.5,1013
2019,6,15,12,0,621,0.7,67.28,30.6,1013
2019,6,15,12,30,556,0.6,66.83,30.7,1012
2019,6,15,13,0,574,0.6,68.74,30.7,1012
2019,6,15,13,30,511,0.6,69.13,30.6,1012
2019,6,15,14,0,412,0.6,72.19,30.4,1011
2019,6,15,14,30,312,0.6,73.44,30.1,1011
2019,6,15,15,0,163,0.6,76.2,29.8,1011
2019,6,15,15,30,213,0.6,77.97,29.4,1011
2019,6,15,16,0,128,0.6,81.17,29,1011
2019,6,15,16,30,251,0.6,84.03,28.4,1011
2019,6,15,17,0,123,0.6,87.71,27.9,1011
2019,6,15,17,30,50,0.6,87.71,27.9,1011
2019,6,15,18,0,21,0.6,92.11,27,1011
2019,6,15,18,30,4,0.6,93.74,26.7,1011
2019,6,15,19,0,0,0.6,94.69,26.3,1012
2019,6,15,19,30,0,0.7,95.82,26.1,1012
2019,6,15,20,0,0,0.7,96.15,25.9,1012
2019,6,15,20,30,0,0.7,97.3,25.7,1012
2019,6,15,21,0,0,0.7,97.42,25.5,1012
2019,6,15,21,30,0,0.7,98.09,25.4,1013
2019,6,15,22,0,0,0.7,98.03,25.2,1013
2019,6,15,22,30,0,0.7,98.62,25.1,1013
2019,6,15,23,0,0,0.7,98.8,24.9,1013
2019,6,15,23,30,0,0.7,99.29,24.8,1012
2019,6,16,0,0,0,0.7,98.62,24.7,1012
2019,6,16,0,30,0,0.7,99.2,24.6,1012
2019,6,16,1,0,0,0.7,98.63,24.5,1012
2019,6,16,1,30,0,0.7,99.22,24.4,1012
2019,6,16,2,0,0,0.7,98.25,24.4,1011
2019,6,16,2,30,0,0.7,98.84,24.3,1011
2019,6,16,3,0,0,0.7,98.64,24.3,1011
2019,6,16,3,30,0,0.7,99.23,24.2,1011
2019,6,16,4,0,0,0.6,99.39,24.2,1011
2019,6,16,4,30,0,0.6,99.39,24.2,1011
2019,6,16,5,0,0,0.6,99.77,24.2,1011
2019,6,16,5,30,11,0.7,98.59,24.4,1011
2019,6,16,6,0,45,0.7,98.71,24.6,1011
2019,6,16,6,30,86,0.7,96.48,25,1012
2019,6,16,7,0,188,0.6,96.75,25.3,1012
2019,6,16,7,30,283,0.7,93.38,25.9,1012
2019,6,16,8,0,298,0.7,91.71,26.5,1012
2019,6,16,8,30,319,0.7,88.55,27.1,1012
2019,6,16,9,0,330,0.7,84.43,27.8,1012
2019,6,16,9,30,514,0.7,82.02,28.3,1012
2019,6,16,10,0,538,0.7,77.5,28.8,1012
2019,6,16,10,30,591,0.7,75.66,29.2,1011
2019,6,16,11,0,392,0.6,72.71,29.5,1011
2019,6,16,11,30,419,0.6,71.06,29.9,1011
2019,6,16,12,0,686,0.6,69.51,30.2,1010
2019,6,16,12,30,729,0.5,67.94,30.6,1010
2019,6,16,13,0,731,0.5,67.45,30.9,1009
2019,6,16,13,30,504,0.5,66.69,31.1,1009
2019,6,16,14,0,228,0.4,65.67,31.4,1008
2019,6,16,14,30,382,0.4,65.3,31.5,1008
2019,6,16,15,0,494,0.4,64.91,31.5,1008
2019,6,16,15,30,420,0.4,65.28,31.4,1008
2019,6,16,16,0,306,0.4,65.65,31.3,1008
2019,6,16,16,30,265,0.4,66.77,31,1008
2019,6,16,17,0,246,0.4,69.42,30.6,1008
2019,6,16,17,30,168,0.4,69.42,30.6,1008
2019,6,16,18,0,84,0.4,76.73,29.2,1009
2019,6,16,18,30,16,0.4,78.97,28.7,1009
2019,6,16,19,0,0,0.5,79.51,28.1,1009
2019,6,16,19,30,0,0.5,80.99,27.8,1010
2019,6,16,20,0,0,0.5,81.13,27.5,1010
2019,6,16,20,30,0,0.5,82.08,27.3,1010
2019,6,16,21,0,0,0.5,81.72,27.2,1011
2019,6,16,21,30,0,0.5,82.68,27,1011
2019,6,16,22,0,0,0.6,81.15,26.9,1011
2019,6,16,22,30,0,0.6,81.63,26.8,1011
2019,6,16,23,0,0,0.6,80.93,26.6,1011
2019,6,16,23,30,0,0.6,81.89,26.4,1011
2019,6,17,0,0,0,0.6,81.99,26.2,1010
2019,6,17,0,30,0,0.6,82.96,26,1010
2019,6,17,1,0,0,0.6,83.8,25.8,1010
2019,6,17,1,30,0,0.6,84.8,25.6,1010
2019,6,17,2,0,0,0.6,86.46,25.4,1010
2019,6,17,2,30,0,0.6,87.49,25.2,1010
2019,6,17,3,0,0,0.6,89.07,25.1,1010
2019,6,17,3,30,0,0.6,89.6,25,1010
2019,6,17,4,0,0,0.6,91.88,24.8,1010
2019,6,17,4,30,0,0.6,91.88,24.8,1010
2019,6,17,5,0,0,0.6,93.65,24.7,1010
2019,6,17,5,30,19,0.6,92.63,24.9,1011
2019,6,17,6,0,83,0.6,92.58,25.2,1011
2019,6,17,6,30,184,0.6,89.88,25.7,1011
2019,6,17,7,0,297,0.6,88.73,26.3,1011
2019,6,17,7,30,407,0.7,85.17,27,1011
2019,6,17,8,0,516,0.7,82.98,27.7,1011
2019,6,17,8,30,594,0.8,79.68,28.4,1011
2019,6,17,9,0,662,0.8,76.53,29,1011
2019,6,17,9,30,756,0.8,74.36,29.5,1011
2019,6,17,10,0,811,0.7,70.56,30.1,1011
2019,6,17,10,30,891,0.7,68.97,30.5,1011
2019,6,17,11,0,962,0.7,65.76,31,1011
2019,6,17,11,30,936,0.6,64.22,31.4,1010
2019,6,17,12,0,946,0.6,62.45,31.7,1010
2019,6,17,12,30,944,0.6,61.41,32,1010
2019,6,17,13,0,944,0.5,60.72,32.2,1009
2019,6,17,13,30,917,0.5,60.04,32.4,1009
2019,6,17,14,0,829,0.5,60.49,32.5,1009
2019,6,17,14,30,788,0.4,60.49,32.5,1009
2019,6,17,15,0,704,0.4,61.44,32.6,1009
2019,6,17,15,30,574,0.4,61.72,32.5,1008
2019,6,17,16,0,469,0.4,62.02,32.5,1008
2019,6,17,16,30,325,0.4,63.49,32.1,1009
2019,6,17,17,0,147,0.4,67.02,31.7,1009
2019,6,17,17,30,81,0.4,67.02,31.7,1009
2019,6,17,18,0,78,0.4,72.35,30.2,1009
2019,6,17,18,30,17,0.4,74.88,29.6,1009
2019,6,17,19,0,0,0.4,71.81,29.1,1010
2019,6,17,19,30,0,0.5,72.64,28.9,1010
2019,6,17,20,0,0,0.5,71.39,28.7,1010
2019,6,17,20,30,0,0.6,72.3,28.5,1011
2019,6,17,21,0,0,0.6,72.55,28.3,1011
2019,6,17,21,30,0,0.6,73.9,28,1012
2019,6,17,22,0,0,0.7,74.76,27.8,1012
2019,6,17,22,30,0,0.7,76.52,27.4,1012
2019,6,17,23,0,0,0.8,78.42,27.1,1012
2019,6,17,23,30,0,0.8,79.8,26.8,1012
2019,6,18,0,0,0,0.8,82.3,26.5,1012
2019,6,18,0,30,0,0.8,83.68,26.2,1011
2019,6,18,1,0,0,0.8,85.94,26,1011
2019,6,18,1,30,0,0.8,87.47,25.7,1011
2019,6,18,2,0,0,0.8,89.71,25.5,1011
2019,6,18,2,30,0,0.8,90.24,25.4,1011
2019,6,18,3,0,0,0.8,92.31,25.2,1011
2019,6,18,3,30,0,0.7,92.86,25.1,1011
2019,6,18,4,0,0,0.7,94.21,25,1011
2019,6,18,4,30,0,0.7,94.77,24.9,1011
2019,6,18,5,0,0,0.7,96.23,24.8,1011
2019,6,18,5,30,17,0.7,93.97,25.2,1011
2019,6,18,6,0,65,0.8,93.39,25.6,1012
2019,6,18,6,30,177,0.8,88.57,26.5,1012
2019,6,18,7,0,295,0.9,86.46,27.3,1012
2019,6,18,7,30,407,0.9,82.06,28.2,1012
2019,6,18,8,0,473,0.9,77.9,29.1,1012
2019,6,18,8,30,468,0.9,74.4,29.9,1012
2019,6,18,9,0,589,0.8,68.96,30.7,1012
2019,6,18,9,30,728,0.8,66.28,31.4,1012
2019,6,18,10,0,749,0.7,62.14,32.1,1011
2019,6,18,10,30,803,0.6,60.08,32.7,1011
2019,6,18,11,0,949,0.6,58.24,33.2,1011
2019,6,18,11,30,886,0.5,56.64,33.7,1011
2019,6,18,12,0,874,0.4,55.92,34.1,1010
2019,6,18,12,30,864,0.3,54.7,34.5,1010
2019,6,18,13,0,847,0.3,53.84,34.9,1010
2019,6,18,13,30,673,0.2,53.2,35.1,1009
2019,6,18,14,0,518,0.2,51,35.3,1009
2019,6,18,14,30,537,0.2,51,35.3,1009
2019,6,18,15,0,584,0.3,50.48,35.2,1009
2019,6,18,15,30,510,0.4,51.89,34.7,1009
2019,6,18,16,0,418,0.5,53.92,34.3,1009
2019,6,18,16,30,381,0.6,56.69,33.4,1009
2019,6,18,17,0,194,0.7,61.92,32.6,1009
2019,6,18,17,30,160,0.7,61.92,32.6,1009
2019,6,18,18,0,85,0.7,68.72,30.8,1010
2019,6,18,18,30,16,0.7,70.7,30.3,1010
2019,6,18,19,0,0,0.7,70.51,29.7,1010
2019,6,18,19,30,0,0.7,71.81,29.4,1011
2019,6,18,20,0,0,0.7,70.1,29.2,1011
2019,6,18,20,30,0,0.7,71.32,28.9,1011
2019,6,18,21,0,0,0.6,70.61,28.6,1012
2019,6,18,21,30,0,0.6,71.44,28.4,1012
2019,6,18,22,0,0,0.6,69.76,28.2,1012
2019,6,18,22,30,0,0.6,70.98,27.9,1012
2019,6,18,23,0,0,0.6,71.3,27.6,1012
2019,6,18,23,30,0,0.6,72.99,27.2,1012
2019,6,19,0,0,0,0.6,74.67,26.8,1012
2019,6,19,0,30,0,0.6,76,26.5,1012
2019,6,19,1,0,0,0.6,77.85,26.2,1012
2019,6,19,1,30,0,0.6,79.16,25.9,1011
2019,6,19,2,0,0,0.6,82.01,25.6,1011
2019,6,19,2,30,0,0.6,82.5,25.5,1011
2019,6,19,3,0,0,0.6,85.66,25.3,1011
2019,6,19,3,30,0,0.6,86.68,25.1,1011
2019,6,19,4,0,0,0.6,89.6,25,1011
2019,6,19,4,30,0,0.6,90.13,24.9,1011
2019,6,19,5,0,0,0.6,93.16,24.8,1011
2019,6,19,5,30,18,0.7,90.53,25.3,1012
2019,6,19,6,0,86,0.7,90.93,25.7,1012
2019,6,19,6,30,183,0.8,86.24,26.6,1012
2019,6,19,7,0,292,0.8,84.1,27.6,1012
2019,6,19,7,30,403,0.9,79.83,28.5,1012
2019,6,19,8,0,513,0.9,76.06,29.5,1012
2019,6,19,8,30,618,0.9,72.65,30.3,1012
2019,6,19,9,0,716,0.8,68.59,31.1,1012
2019,6,19,9,30,800,0.7,65.86,31.8,1011
2019,6,19,10,0,871,0.7,62.86,32.5,1011
2019,6,19,10,30,927,0.6,60.78,33.1,1011
2019,6,19,11,0,968,0.5,59.01,33.7,1011
2019,6,19,11,30,966,0.4,57.66,34.1,1010
2019,6,19,12,0,909,0.4,56.63,34.5,1010
2019,6,19,12,30,916,0.3,55.64,34.8,1009
2019,6,19,13,0,921,0.3,55.6,35.1,1009
2019,6,19,13,30,889,0.3,55.3,35.2,1009
2019,6,19,14,0,763,0.3,55.06,35.3,1008
2019,6,19,14,30,771,0.3,55.67,35.1,1008
2019,6,19,15,0,563,0.4,57.44,34.8,1008
2019,6,19,15,30,305,0.4,58.73,34.4,1008
2019,6,19,16,0,426,0.5,60.37,34,1008
2019,6,19,16,30,325,0.6,62.77,33.3,1008
2019,6,19,17,0,270,0.7,66.09,32.7,1008
2019,6,19,17,30,158,0.7,66.09,32.7,1008
2019,6,19,18,0,68,0.7,73.44,31.1,1009
2019,6,19,18,30,13,0.7,75.99,30.5,1009
2019,6,19,19,0,0,0.7,77.38,29.9,1009
2019,6,19,19,30,0,0.7,78.35,29.7,1010
2019,6,19,20,0,0,0.7,77.15,29.5,1010
2019,6,19,20,30,0,0.6,78.05,29.3,1010
2019,6,19,21,0,0,0.6,76.24,29.2,1011
2019,6,19,21,30,0,0.6,77.12,29,1011
2019,6,19,22,0,0,0.6,75.24,28.8,1011
2019,6,19,22,30,0,0.6,76.56,28.5,1011
2019,6,19,23,0,0,0.7,75.88,28.2,1011
2019,6,19,23,30,0,0.7,77.21,27.9,1011
2019,6,20,0,0,0,0.7,77.63,27.6,1011
2019,6,20,0,30,0,0.7,79,27.3,1011
2019,6,20,1,0,0,0.7,80.65,27,1010
2019,6,20,1,30,0,0.7,81.6,26.8,1010
2019,6,20,2,0,0,0.7,83.72,26.6,1010
2019,6,20,2,30,0,0.7,84.71,26.4,1010
2019,6,20,3,0,0,0.7,87.03,26.2,1010
2019,6,20,3,30,0,0.7,87.55,26.1,1010
2019,6,20,4,0,0,0.7,89.47,25.9,1010
2019,6,20,4,30,0,0.7,90,25.8,1010
2019,6,20,5,0,0,0.7,90.63,25.8,1010
2019,6,20,5,30,16,0.7,89.13,26.1,1011
2019,6,20,6,0,84,0.8,88.05,26.5,1011
2019,6,20,6,30,179,0.8,84.03,27.3,1011
2019,6,20,7,0,285,0.9,80.93,28,1011
2019,6,20,7,30,396,0.9,76.82,28.9,1011
2019,6,20,8,0,500,0.9,71.75,29.8,1011
2019,6,20,8,30,588,0.9,68.55,30.6,1011
2019,6,20,9,0,705,0.8,64.17,31.4,1012
2019,6,20,9,30,788,0.8,61.28,32.2,1011
2019,6,20,10,0,841,0.7,57.8,33,1011
2019,6,20,10,30,916,0.6,55.9,33.6,1011
2019,6,20,11,0,957,0.6,53.56,34.3,1010
2019,6,20,11,30,983,0.5,52.1,34.8,1010
2019,6,20,12,0,992,0.5,50.51,35.3,1010
2019,6,20,12,30,983,0.4,49.37,35.7,1009
2019,6,20,13,0,957,0.4,48.2,36.1,1009
2019,6,20,13,30,915,0.4,47.68,36.3,1009
2019,6,20,14,0,857,0.4,47.32,36.6,1008
2019,6,20,14,30,786,0.4,47.58,36.5,1008
2019,6,20,15,0,703,0.4,47.67,36.4,1008
2019,6,20,15,30,574,0.5,48.72,36,1008
2019,6,20,16,0,432,0.5,50.02,35.6,1008
2019,6,20,16,30,389,0.6,51.98,34.9,1008
2019,6,20,17,0,286,0.6,56.83,34.2,1008
2019,6,20,17,30,181,0.6,56.83,34.2,1008
2019,6,20,18,0,86,0.7,61.61,32.5,1009
2019,6,20,18,30,18,0.7,63.79,31.9,1010
2019,6,20,19,0,0,0.7,63.31,31.3,1010
2019,6,20,19,30,0,0.7,64.09,31.1,1011
2019,6,20,20,0,0,0.7,62.72,30.9,1011
2019,6,20,20,30,0,0.7,63.8,30.6,1011
2019,6,20,21,0,0,0.7,64.43,30.2,1012
2019,6,20,21,30,0,0.8,65.92,29.8,1012
2019,6,20,22,0,0,0.8,67.69,29.4,1012
2019,6,20,22,30,0,0.8,69.27,29,1012
2019,6,20,23,0,0,0.8,70.86,28.7,1012
2019,6,20,23,30,0,0.8,72.52,28.3,1012
2019,6,21,0,0,0,0.8,74.42,28,1011
2019,6,21,0,30,0,0.8,75.73,27.7,1011
2019,6,21,1,0,0,0.8,78.22,27.4,1011
2019,6,21,1,30,0,0.8,79.6,27.1,1011
2019,6,21,2,0,0,0.7,82.03,26.9,1011
2019,6,21,2,30,0,0.7,82.99,26.7,1011
2019,6,21,3,0,0,0.8,85.5,26.5,1011
2019,6,21,3,30,0,0.8,86.51,26.3,1011
2019,6,21,4,0,0,0.8,88.44,26.2,1011
2019,6,21,4,30,0,0.8,89.05,26.1,1012
2019,6,21,5,0,0,0.8,90.95,26,1012
2019,6,21,5,30,16,0.8,88.84,26.4,1012
2019,6,21,6,0,85,0.9,88.2,26.8,1012
2019,6,21,6,30,181,0.9,84.26,27.6,1013
2019,6,21,7,0,290,1,79.74,28.4,1013
2019,6,21,7,30,402,1,76.15,29.2,1013
2019,6,21,8,0,512,1,68.41,30.1,1013
2019,6,21,8,30,615,0.9,65.36,30.9,1013
2019,6,21,9,0,710,0.9,59.24,31.8,1013
2019,6,21,9,30,793,0.9,56.95,32.5,1013
2019,6,21,10,0,863,0.8,53.6,33.2,1013
2019,6,21,10,30,919,0.8,51.5,33.9,1012
2019,6,21,11,0,959,0.7,49.53,34.5,1012
2019,6,21,11,30,964,0.7,48.13,35,1011
2019,6,21,12,0,953,0.7,46.96,35.5,1011
2019,6,21,12,30,967,0.6,46.15,35.8,1010
2019,6,21,13,0,900,0.6,45.22,36.2,1010
2019,6,21,13,30,753,0.6,44.97,36.3,1010
2019,6,21,14,0,849,0.6,45.25,36.3,1009
2019,6,21,14,30,781,0.6,45.75,36.1,1009
2019,6,21,15,0,704,0.6,47.05,35.9,1009
2019,6,21,15,30,610,0.6,47.83,35.6,1009
2019,6,21,16,0,507,0.6,49.21,35.3,1009
2019,6,21,16,30,400,0.6,50.59,34.8,1009
2019,6,21,17,0,291,0.6,51.98,34.3,1010
2019,6,21,17,30,184,0.6,51.98,34.3,1010
2019,6,21,18,0,88,0.5,55.19,32.8,1011
2019,6,21,18,30,19,0.6,56.76,32.3,1011
2019,6,21,19,0,0,0.6,56.25,31.9,1012
2019,6,21,19,30,0,0.7,57.54,31.5,1012
2019,6,21,20,0,0,0.7,58.38,31.1,1013
2019,6,21,20,30,0,0.8,60.06,30.6,1013
2019,6,21,21,0,0,0.8,62.27,30.1,1013
2019,6,21,21,30,0,0.8,63.71,29.7,1013
2019,6,21,22,0,0,0.8,66.68,29.2,1014
2019,6,21,22,30,0,0.8,67.84,28.9,1014
2019,6,21,23,0,0,0.7,70.83,28.5,1013
2019,6,21,23,30,0,0.7,72.07,28.2,1013
2019,6,22,0,0,0,0.7,74.99,27.9,1013
2019,6,22,0,30,0,0.7,75.87,27.7,1013
2019,6,22,1,0,0,0.7,78.61,27.5,1013
2019,6,22,1,30,0,0.7,79.53,27.3,1013
2019,6,22,2,0,0,0.6,82.29,27.1,1013
2019,6,22,2,30,0,0.6,83.26,26.9,1013
2019,6,22,3,0,0,0.6,85.8,26.7,1013
2019,6,22,3,30,0,0.6,86.31,26.6,1013
2019,6,22,4,0,0,0.7,88.66,26.4,1013
2019,6,22,4,30,0,0.7,88.66,26.4,1013
2019,6,22,5,0,0,0.7,90.45,26.3,1013
2019,6,22,5,30,17,0.8,88.44,26.7,1014
2019,6,22,6,0,84,0.8,87.9,27.1,1014
2019,6,22,6,30,183,0.9,83.9,27.9,1014
2019,6,22,7,0,268,1,79.71,28.8,1014
2019,6,22,7,30,380,1,75.69,29.7,1014
2019,6,22,8,0,517,1,69.52,30.5,1014
2019,6,22,8,30,617,0.9,66.44,31.3,1014
2019,6,22,9,0,707,0.9,60.22,32.1,1014
2019,6,22,9,30,752,0.9,57.84,32.8,1013
2019,6,22,10,0,810,0.8,53.92,33.5,1013
2019,6,22,10,30,876,0.8,52.15,34.1,1013
2019,6,22,11,0,912,0.7,50.25,34.7,1012
2019,6,22,11,30,963,0.7,48.88,35.2,1012
2019,6,22,12,0,959,0.6,47.92,35.7,1012
2019,6,22,12,30,867,0.6,47.35,35.9,1011
2019,6,22,13,0,807,0.5,46.86,36.2,1011
2019,6,22,13,30,815,0.5,46.6,36.3,1011
2019,6,22,14,0,743,0.5,46.68,36.4,1010
2019,6,22,14,30,585,0.5,47.19,36.2,1010
2019,6,22,15,0,488,0.5,48.53,36,1010
2019,6,22,15,30,542,0.5,49.33,35.7,1010
2019,6,22,16,0,481,0.6,50.99,35.3,1010
2019,6,22,16,30,374,0.6,52.41,34.8,1010
2019,6,22,17,0,280,0.6,54.02,34.3,1010
2019,6,22,17,30,177,0.6,54.02,34.3,1010
2019,6,22,18,0,83,0.5,57.54,32.8,1011
2019,6,22,18,30,17,0.5,59.18,32.3,1011
2019,6,22,19,0,0,0.5,58.24,31.8,1012
2019,6,22,19,30,0,0.6,59.57,31.4,1012
2019,6,22,20,0,0,0.6,58.56,31.1,1012
2019,6,22,20,30,0,0.7,59.97,30.7,1013
2019,6,22,21,0,0,0.7,59.8,30.4,1013
2019,6,22,21,30,0,0.7,61.59,29.9,1014
2019,6,22,22,0,0,0.8,63.28,29.5,1014
2019,6,22,22,30,0,0.8,64.75,29.1,1014
2019,6,22,23,0,0,0.8,67.52,28.7,1014
2019,6,22,23,30,0,0.8,68.7,28.4,1014
2019,6,23,0,0,0,0.7,72.2,28,1014
2019,6,23,0,30,0,0.7,73.05,27.8,1014
2019,6,23,1,0,0,0.7,76.1,27.5,1013
2019,6,23,1,30,0,0.7,77,27.3,1013
2019,6,23,2,0,0,0.7,79.38,27.1,1013
2019,6,23,2,30,0,0.6,79.85,27,1013
2019,6,23,3,0,0,0.6,81.83,26.8,1013
2019,6,23,3,30,0,0.6,82.79,26.6,1013
2019,6,23,4,0,0,0.6,83.97,26.5,1013
2019,6,23,4,30,0,0.6,84.96,26.3,1013
2019,6,23,5,0,0,0.6,86.02,26.2,1013
2019,6,23,5,30,11,0.7,84.52,26.5,1013
2019,6,23,6,0,71,0.7,83.78,26.8,1013
2019,6,23,6,30,157,0.8,79.95,27.6,1013
2019,6,23,7,0,247,0.9,75.96,28.4,1013
2019,6,23,7,30,376,0.9,72.12,29.3,1013
2019,6,23,8,0,466,0.9,67.18,30.2,1013
2019,6,23,8,30,582,0.9,63.83,31.1,1013
2019,6,23,9,0,653,0.8,58.61,32,1013
2019,6,23,9,30,750,0.8,55.72,32.9,1013
2019,6,23,10,0,840,0.8,51.22,33.7,1012
2019,6,23,10,30,887,0.8,49.27,34.4,1012
2019,6,23,11,0,939,0.7,45.6,35.2,1012
2019,6,23,11,30,973,0.7,44.32,35.7,1011
2019,6,23,12,0,994,0.7,41.61,36.3,1011
2019,6,23,12,30,955,0.7,40.67,36.7,1010
2019,6,23,13,0,937,0.7,38.91,37.1,1010
2019,6,23,13,30,917,0.7,38.66,37.2,1009
2019,6,23,14,0,859,0.7,37.67,37.4,1009
2019,6,23,14,30,782,0.7,37.87,37.3,1009
2019,6,23,15,0,657,0.7,37.64,37.2,1009
2019,6,23,15,30,530,0.7,38.47,36.8,1009
2019,6,23,16,0,491,0.7,38.75,36.5,1009
2019,6,23,16,30,394,0.6,40.26,35.8,1009
2019,6,23,17,0,259,0.6,41.92,35.1,1009
2019,6,23,17,30,178,0.6,41.92,35.1,1009
2019,6,23,18,0,80,0.5,44.44,33.5,1010
2019,6,23,18,30,15,0.6,46,32.9,1011
2019,6,23,19,0,0,0.6,45.84,32.3,1011
2019,6,23,19,30,0,0.7,47.46,31.7,1012
2019,6,23,20,0,0,0.7,48.2,31.2,1012
2019,6,23,20,30,0,0.7,49.87,30.6,1012
2019,6,23,21,0,0,0.8,51.22,30.1,1013
2019,6,23,21,30,0,0.8,53.01,29.5,1013
2019,6,23,22,0,0,0.8,55.73,28.9,1013
2019,6,23,22,30,0,0.8,57.37,28.4,1013
2019,6,23,23,0,0,0.7,60.3,27.9,1013
2019,6,23,23,30,0,0.7,61.72,27.5,1013
2019,6,24,0,0,0,0.7,65.08,27.1,1012
2019,6,24,0,30,0,0.7,66.23,26.8,1012
2019,6,24,1,0,0,0.7,70.47,26.4,1012
2019,6,24,1,30,0,0.7,71.72,26.1,1012
2019,6,24,2,0,0,0.7,76.06,25.8,1012
2019,6,24,2,30,0,0.8,76.97,25.6,1012
2019,6,24,3,0,0,0.8,80.93,25.4,1012
2019,6,24,3,30,0,0.8,81.9,25.2,1012
2019,6,24,4,0,0,0.9,85.87,25,1012
2019,6,24,4,30,0,0.9,86.38,24.9,1012
2019,6,24,5,0,0,0.9,89.56,24.8,1012
2019,6,24,5,30,11,0.9,87.46,25.2,1012
2019,6,24,6,0,73,1,87.69,25.6,1012
2019,6,24,6,30,167,1,82.67,26.6,1012
2019,6,24,7,0,273,1,78.01,27.5,1012
2019,6,24,7,30,384,1,72.34,28.8,1012
2019,6,24,8,0,494,1,62.61,30,1012
2019,6,24,8,30,595,0.9,58.81,31.1,1012
2019,6,24,9,0,687,0.8,50.81,32.3,1012
2019,6,24,9,30,771,0.8,48.04,33.3,1012
2019,6,24,10,0,840,0.7,43,34.3,1012
2019,6,24,10,30,897,0.6,41.1,35.1,1011
2019,6,24,11,0,938,0.6,38.25,35.9,1011
2019,6,24,11,30,965,0.6,37.02,36.5,1011
2019,6,24,12,0,977,0.5,35.62,37.1,1010
2019,6,24,12,30,968,0.5,34.86,37.5,1010
2019,6,24,13,0,941,0.5,34.35,37.9,1009
2019,6,24,13,30,898,0.5,33.98,38.1,1009
2019,6,24,14,0,839,0.5,34.37,38.2,1009
2019,6,24,14,30,766,0.5,34.52,38.1,1008
2019,6,24,15,0,681,0.5,35.59,38,1008
2019,6,24,15,30,586,0.5,36.17,37.7,1008
2019,6,24,16,0,483,0.5,37.56,37.4,1008
2019,6,24,16,30,377,0.5,39.01,36.7,1008
2019,6,24,17,0,269,0.5,42.19,36,1008
2019,6,24,17,30,166,0.5,42.19,36,1008
2019,6,24,18,0,74,0.6,48.23,33.8,1009
2019,6,24,18,30,12,0.6,50.43,33,1009
2019,6,24,19,0,0,0.6,51.56,32.3,1010
2019,6,24,19,30,0,0.6,52.73,31.9,1010
2019,6,24,20,0,0,0.6,53.05,31.4,1011
2019,6,24,20,30,0,0.6,53.96,31.1,1011
2019,6,24,21,0,0,0.6,53.48,30.8,1012
2019,6,24,21,30,0,0.6,55.02,30.3,1012
2019,6,24,22,0,0,0.7,55.88,29.9,1012
2019,6,24,22,30,0,0.7,57.5,29.4,1012
2019,6,24,23,0,0,0.7,59.65,28.9,1012
2019,6,24,23,30,0,0.7,61.4,28.4,1012
2019,6,25,0,0,0,0.7,64.22,27.9,1012
2019,6,25,0,30,0,0.7,65.73,27.5,1012
2019,6,25,1,0,0,0.7,68.25,27.1,1012
2019,6,25,1,30,0,0.7,69.87,26.7,1012
2019,6,25,2,0,0,0.7,72.43,26.4,1012
2019,6,25,2,30,0,0.7,73.72,26.1,1012
2019,6,25,3,0,0,0.7,76.46,25.8,1012
2019,6,25,3,30,0,0.7,77.37,25.6,1012
2019,6,25,4,0,0,0.7,79.84,25.4,1012
2019,6,25,4,30,0,0.7,80.31,25.3,1012
2019,6,25,5,0,0,0.7,82.58,25.2,1012
2019,6,25,5,30,12,0.8,80.72,25.6,1013
2019,6,25,6,0,55,0.9,81.57,26,1013
